trade_id,trader_id,company_id,ticker,trade_timestamp,action,instrument,order_type,quantity,price,trade_value,volume_ratio,volume_zscore_30d,trade_frequency_1h,trade_frequency_24h,buy_sell_ratio,hours_to_next_event,hours_since_last_event,is_pre_event_window,peer_group_deviation,unusual_instrument_flag,after_hours_flag,consecutive_profitable_trades,price_impact_proxy,network_risk,pnl_pct,fraud_probability,anomaly_score,rule_engine_score,risk_score,severity,is_anomalous,anomaly_type
TRD0029692,TRD0257,CMP026,UGLJ,2026-05-27 12:24:19,BUY,Equity,Stop-Loss,41715,1573.24,65627706.6,0.7853,0.0493,1,2,1.4223,503.3,198.83,False,1.3552,False,False,0,0.1021,0.2253,-2.95,0.0507,0.0407,0.2173,9.02,Low,False,none
TRD0003224,TRD0336,CMP029,OPWR,2025-10-15 14:27:22,SELL,ETF,Market,42367,73.95,3133039.65,1.0056,-0.2638,3,2,1.9025,1678.16,9999.0,False,1.1621,False,False,0,0.0189,0.7178,-1.44,0.087,0.0164,0.0232,11.93,Low,False,none
TRD0116722,TRD0452,CMP048,JGWJ,2026-03-06 11:48:23,SELL,Equity,Limit,46776,129.48,6056556.48,1.9772,-0.3268,4,5,0.8166,181.1,910.83,False,1.1239,False,False,0,0.0887,0.0701,-5.38,0.0286,0.0121,0.0182,2.62,Low,False,none
TRD0046421,TRD0038,CMP051,NQWS,2026-04-17 15:48:08,BUY,Equity,Bracket Order,23545,9.88,232624.6,1.123,0.9377,3,7,0.987,385.44,1793.36,False,-1.3142,False,False,5,0.1168,0.1403,2.76,0.2017,0.0515,0.1116,13.7,Low,False,none
TRD0089950,TRD0336,CMP000,SPDZ,2026-05-28 12:20:58,BUY,Futures,Limit,192688,447.83,86291467.04,5.3446,3.3184,3,10,2.2163,9999.0,6.73,False,3.5837,True,False,6,0.4977,0.7178,7.08,0.9655,0.9247,0.7397,89.46,Critical,True,front_running
TRD0087279,TRD0190,CMP038,UXVA,2025-10-09 11:57:57,BUY,ETF,Limit,10609,642.7,6818404.3,1.0257,-0.4403,2,24,0.5713,2141.53,9999.0,False,-1.2905,False,False,5,0.1336,0.3117,0.47,0.012,0.1042,0.0099,6.93,Low,False,none
TRD0028560,TRD0305,CMP045,BPXM,2025-11-16 14:28:02,BUY,ETF,Limit,19424,232.29,4512000.96,0.817,0.2698,5,20,1.5074,1808.94,9999.0,False,0.2237,False,False,0,0.0217,0.03,-5.93,0.0254,0.0027,0.0498,2.27,Low,False,none
TRD0032867,TRD0005,CMP028,EZAB,2026-02-24 12:50:26,SELL,ETF,Cover Order,6807,1915.41,13038195.87,0.6515,0.0837,4,4,1.9761,1197.51,2688.73,False,0.0035,False,False,0,0.0247,0.2662,-2.08,0.1692,0.1834,0.0325,16.27,Low,False,none
TRD0068620,TRD0414,CMP033,CHAM,2025-12-13 12:20:17,BUY,ETF,Bracket Order,4634,1390.81,6445013.54,4.7411,6.9771,4,19,3.564,38.63,181.88,True,3.9626,False,False,6,0.0091,0.8918,4.17,0.9005,0.803,0.8514,86.3,Critical,True,pump_and_dump
TRD0107975,TRD0336,CMP001,LMTI,2026-03-01 12:50:57,BUY,ETF,Cover Order,255150,377.81,96398221.5,8.8234,6.4103,5,8,2.1912,204.18,9.16,False,3.1427,False,False,7,0.3686,0.7178,6.3,0.8837,0.8327,0.7127,82.62,High,True,layering
TRD0091084,TRD0230,CMP054,SCIM,2026-02-07 15:27:38,SELL,ETF,Market,14867,142.55,2119290.85,0.5381,0.7797,1,5,1.6344,2586.26,2373.67,False,0.5324,False,False,0,0.0145,0.0705,-0.93,0.1064,0.2655,0.0293,13.9,Low,False,none
TRD0008771,TRD0135,CMP020,IARJ,2025-10-17 14:48:26,SELL,Equity,Market,21860,1070.97,23411404.2,0.7807,-1.8954,1,14,0.7382,725.08,9999.0,False,1.4417,False,False,0,0.091,0.2592,-0.85,0.2898,0.0117,0.0037,16.04,Low,False,none
TRD0098956,TRD0279,CMP030,FHSA,2026-06-24 18:41:13,BUY,Equity,Cover Order,2519,138.54,348982.26,0.7257,0.6327,3,10,0.5173,9999.0,117.63,False,-0.7883,False,True,5,0.0753,0.0783,3.95,0.1256,0.0565,0.1159,9.87,Low,False,none
TRD0093637,TRD0451,CMP045,BPXM,2026-03-19 13:35:10,BUY,ETF,Stop-Loss,82717,270.38,22365022.46,0.9503,-0.2517,1,2,1.6508,803.76,1142.17,False,0.2016,False,False,0,0.0209,0.1134,-3.08,0.0941,0.0269,0.0287,6.61,Low,False,none
TRD0117477,TRD0402,CMP048,JGWJ,2026-01-29 10:00:51,SELL,Equity,Stop-Loss,11308,105.64,1194577.12,0.6199,0.0015,2,24,0.6669,1046.9,45.04,False,0.5717,False,False,0,0.0879,0.0902,-1.27,0.1751,0.0117,0.0434,9.78,Low,False,none
TRD0050489,TRD0474,CMP021,TXFE,2025-12-10 14:21:31,SELL,ETF,Bracket Order,6343,85.27,540867.61,0.8736,0.8479,2,5,0.7996,555.42,275.64,False,0.4582,False,False,0,0.0035,0.4314,-1.35,0.0014,0.1844,0.1329,11.9,Low,False,none
TRD0051941,TRD0184,CMP001,LMTI,2026-03-01 12:43:55,BUY,Futures,Stop-Loss,1724924,336.2,579919448.8,9.9815,4.3699,5,17,2.3998,204.29,9.04,False,3.3073,True,False,5,0.5533,0.8894,1.18,0.932,0.8759,0.6638,87.07,Critical,True,insider_trading
TRD0036115,TRD0222,CMP041,LXML,2025-12-08 10:47:21,SELL,Options,Limit,134958,471.32,63608404.56,10.0002,5.9845,3,6,2.5187,54.04,9999.0,False,2.4355,True,False,5,0.6941,0.7021,6.99,0.8717,0.9962,0.777,87.79,Critical,True,pump_and_dump
TRD0043917,TRD0339,CMP028,EZAB,2025-11-04 15:28:18,BUY,ETF,Limit,76029,1969.73,149756602.17,9.3869,2.8859,4,20,1.8989,3882.88,3.36,False,3.9684,False,False,6,0.496,0.1295,1.27,0.6984,0.7982,0.7672,68.18,Medium,True,layering
TRD0004977,TRD0492,CMP019,ADNW,2025-12-09 15:55:37,SELL,ETF,Limit,139261,42.86,5968726.46,0.8804,-0.4632,1,16,1.0556,575.53,9999.0,False,0.6105,False,False,5,0.0576,0.0981,3.19,0.0203,0.0194,0.0203,2.78,Low,False,none
TRD0000921,TRD0369,CMP037,BUYO,2026-02-02 14:25:23,SELL,ETF,Stop-Loss,279980,254.46,71243710.8,11.2544,3.2825,1,16,2.3351,23.01,9999.0,True,2.362,False,False,7,0.7242,0.5509,5.9,0.6834,0.4732,0.8794,63.65,Medium,True,front_running
TRD0064907,TRD0443,CMP012,INMT,2026-05-26 11:48:44,BUY,Equity,Bracket Order,23666,228.71,5412650.86,10.9391,6.9246,5,7,2.1053,9999.0,5.57,False,3.7403,False,False,2,0.5799,0.4591,0.71,0.8725,0.7889,0.6275,76.93,High,True,insider_trading
TRD0079666,TRD0368,CMP052,QXXS,2026-06-10 12:39:52,BUY,ETF,Cover Order,309393,1800.74,557136350.82,9.1608,5.3664,4,16,3.7825,24.22,1364.35,True,4.7592,False,False,4,0.3198,0.1853,2.89,0.8712,0.6993,0.5049,69.61,Medium,True,insider_trading
TRD0070710,TRD0035,CMP020,IARJ,2026-02-26 17:27:16,BUY,ETF,Market,375721,1067.48,401074653.08,11.7309,4.4503,5,5,2.465,19.46,792.28,True,2.4931,False,True,5,0.1724,0.2032,5.21,0.8504,0.9031,0.4365,73.94,High,True,pump_and_dump
TRD0060454,TRD0336,CMP021,TXFE,2026-01-01 12:32:49,SELL,Equity,Bracket Order,401753,79.68,32011679.04,11.1116,6.7376,5,18,2.4524,29.24,801.83,True,3.0287,False,False,7,0.4681,0.7178,0.03,0.9791,0.8225,0.8394,88.5,Critical,True,insider_trading
TRD0077706,TRD0330,CMP027,BNLN,2025-11-20 12:04:39,SELL,Equity,Cover Order,23950,259.29,6209995.5,0.7027,-1.7599,2,8,1.9276,617.64,295.87,False,-1.4217,False,False,0,0.0242,0.2982,-0.2,0.2191,0.0674,0.0476,15.58,Low,False,none
TRD0099332,TRD0054,CMP017,FNLM,2025-11-12 12:46:27,SELL,Equity,Cover Order,6811,648.36,4415979.96,0.7179,-0.647,4,6,1.1112,2864.49,9999.0,False,-0.0814,False,False,0,0.0411,0.2012,-2.06,0.1658,0.0699,0.0611,12.49,Low,False,none
TRD0061860,TRD0400,CMP037,BUYO,2025-10-03 11:47:16,BUY,Equity,Market,89234,226.21,20185623.14,1.4261,-0.5336,4,18,1.923,2953.65,9999.0,False,-0.1402,False,False,0,0.0098,0.1872,-0.44,0.0305,0.1007,0.085,7.54,Low,False,none
TRD0085268,TRD0369,CMP057,PNYK,2026-01-01 13:06:28,SELL,Equity,Limit,105951,60.66,6426987.66,4.4812,3.8704,2,5,2.5543,511.2,3.85,False,3.3476,False,False,5,0.4074,0.5509,6.92,0.783,0.7677,0.7343,74.79,High,True,layering
TRD0032111,TRD0275,CMP050,MCCS,2026-04-04 13:57:20,SELL,ETF,Cover Order,62170,82.82,5148919.4,1.1226,0.5655,5,15,1.3833,536.46,336.04,False,-1.2704,False,False,2,0.0856,0.3232,2.33,0.1367,0.0915,0.0324,12.61,Low,False,none
TRD0010070,TRD0437,CMP036,UCCA,2025-11-23 14:56:47,SELL,ETF,Stop-Loss,1425221,126.6,180432978.6,1.612,0.7884,5,2,1.6753,138.41,218.23,False,0.5403,False,False,0,0.0421,0.4839,-0.72,0.123,0.0044,0.0277,10.92,Low,False,none
TRD0046259,TRD0189,CMP017,FNLM,2026-03-06 11:28:27,BUY,ETF,Cover Order,13331,638.76,8515309.56,1.0398,-0.8623,3,7,1.0066,129.79,9999.0,False,0.1566,False,False,2,0.0608,0.3276,0.14,0.2166,0.0977,0.0311,16.42,Low,False,none
TRD0041200,TRD0412,CMP005,QSGC,2026-02-28 12:10:32,SELL,ETF,Cover Order,497900,108.35,53947465.0,7.3461,5.4562,1,18,2.1398,32.91,1462.05,True,3.3584,False,False,4,0.9055,0.5609,4.92,0.8105,0.8229,0.3491,72.0,High,True,pump_and_dump
TRD0036878,TRD0252,CMP015,WXZK,2026-02-04 13:33:28,BUY,Equity,Bracket Order,370986,588.94,218488494.84,8.95,6.2035,3,14,3.712,32.09,1738.36,True,2.2764,False,False,1,0.4051,0.7888,2.44,0.9893,0.8311,0.5181,85.11,Critical,True,front_running
TRD0118838,TRD0385,CMP029,OPWR,2026-01-31 12:50:55,BUY,Equity,Bracket Order,7547,59.88,451914.36,0.712,0.4651,4,8,0.8083,731.41,578.82,False,0.0964,False,False,3,0.0407,0.69,4.16,0.0173,0.1154,0.0013,11.16,Low,False,none
TRD0089700,TRD0121,CMP022,TTZR,2026-02-28 14:35:05,BUY,Equity,Cover Order,16567,453.48,7512803.16,0.7909,0.025,3,10,1.5607,138.87,323.29,False,-0.3509,False,False,5,0.0674,0.2252,4.42,0.0274,0.0195,0.0204,4.38,Low,False,none
TRD0114154,TRD0319,CMP034,SIHG,2026-02-22 13:27:59,BUY,ETF,Stop-Loss,2651915,337.13,894040103.95,11.6516,4.8823,2,9,2.7635,37.11,260.1,True,4.5551,False,False,4,0.5284,0.3621,2.1,0.802,0.8915,0.7125,77.14,High,True,front_running
TRD0060904,TRD0256,CMP015,WXZK,2026-05-01 10:26:31,BUY,Equity,Market,144374,558.68,80658866.32,0.8411,0.1136,4,20,1.4117,1075.84,13.67,False,1.1026,False,False,7,0.0141,0.0896,0.27,0.08,0.0375,0.006,5.71,Low,False,none
TRD0009811,TRD0369,CMP030,FHSA,2025-12-27 11:49:04,BUY,ETF,Market,184448,116.86,21554593.28,9.1716,5.4899,5,11,3.4577,27.22,417.99,True,2.5946,False,False,2,0.4968,0.5509,4.3,0.7221,0.3304,0.9215,61.74,Medium,True,insider_trading
TRD0110064,TRD0159,CMP012,INMT,2026-06-17 12:13:39,BUY,Equity,Cover Order,30403,221.06,6720887.18,1.4546,0.0957,3,5,0.8434,9999.0,533.98,False,0.25,False,False,5,0.0581,0.0364,0.87,0.0263,0.1291,0.0005,5.43,Low,False,none
TRD0104315,TRD0042,CMP004,KQZJ,2025-11-21 13:46:01,BUY,Equity,Limit,780847,124.79,97441897.13,6.0016,5.3242,5,18,2.4754,419.04,13.97,False,3.2588,False,False,3,0.3225,0.4561,5.44,0.9021,0.9052,0.5724,80.9,High,True,insider_trading
TRD0047737,TRD0139,CMP048,JGWJ,2026-05-02 15:15:33,BUY,Options,Bracket Order,3928,84.28,331051.84,1.0867,1.5913,3,14,1.8468,506.46,401.6,False,1.2706,True,False,0,0.0661,0.2335,-1.61,0.1894,0.0561,0.0015,12.56,Low,False,none
TRD0025254,TRD0394,CMP051,NQWS,2026-05-03 09:36:17,BUY,ETF,Limit,2299,36.15,83108.85,1.3946,-0.2722,3,23,1.3533,7.64,2171.17,True,-0.2926,False,False,5,0.0185,0.1538,2.32,0.0102,0.0294,0.0362,3.42,Low,False,none
TRD0117555,TRD0251,CMP048,JGWJ,2026-05-09 14:08:59,SELL,ETF,Market,116558,121.78,14194433.24,1.3554,-0.2401,4,2,1.8108,339.57,568.49,False,0.5958,False,False,0,0.0134,0.1921,-1.72,0.0596,0.1484,0.0552,9.88,Low,False,none
TRD0066565,TRD0181,CMP035,AQPF,2026-03-07 07:12:10,SELL,ETF,Limit,11496,1055.96,12139316.16,0.5418,0.1311,1,5,1.1823,1066.99,1771.22,False,0.413,False,True,7,0.0233,0.3502,3.64,0.0836,0.44,0.006,20.55,Low,False,none
TRD0033293,TRD0071,CMP002,JBDO,2026-03-02 11:38:42,BUY,Futures,Limit,32267,91.78,2961465.26,1.3958,1.5269,4,21,0.7231,1420.56,117.07,False,-0.0138,True,False,5,0.1354,0.2838,0.39,0.0803,0.0798,0.029,9.28,Low,False,none
TRD0085868,TRD0248,CMP035,AQPF,2025-10-06 08:46:18,BUY,Equity,Market,40159,1058.2,42496253.8,0.7509,0.8645,3,12,1.2202,1006.4,9999.0,False,-0.0499,False,True,4,0.0269,0.4378,1.26,0.0472,0.0354,0.0264,7.96,Low,False,none
TRD0060896,TRD0018,CMP037,BUYO,2026-03-04 10:54:09,BUY,Equity,Market,15856,230.91,3661308.96,1.3005,-0.352,1,7,1.1294,1811.8,693.47,False,-1.6006,False,False,0,0.0939,0.0315,-0.37,0.0002,0.0032,0.1062,2.01,Low,False,none
TRD0108459,TRD0475,CMP057,PNYK,2025-11-12 15:54:39,SELL,Equity,Limit,1769654,75.48,133573483.92,6.5249,3.8093,5,23,2.6646,646.14,0.22,False,2.6458,False,False,4,0.7518,0.8184,2.87,0.7562,0.8321,0.6721,77.26,High,True,pump_and_dump
TRD0075622,TRD0166,CMP049,JIRH,2026-04-16 13:53:23,SELL,ETF,Cover Order,41350,229.98,9509673.0,1.238,-0.4929,5,15,1.5268,9999.0,1877.34,False,-0.5583,False,False,0,0.0345,0.2331,-1.3,0.0624,0.025,0.0543,6.7,Low,False,none
TRD0114443,TRD0475,CMP034,SIHG,2025-10-31 13:55:40,BUY,Futures,Cover Order,1330476,334.8,445443364.8,4.1659,5.9397,4,11,3.1403,17.1,9999.0,True,3.5539,True,False,0,0.7011,0.8184,-2.33,0.6535,0.7971,0.9201,75.31,High,True,insider_trading
TRD0060345,TRD0369,CMP052,QXXS,2026-06-10 09:21:36,BUY,Equity,Bracket Order,256436,1770.36,453984036.96,11.9908,4.9618,2,7,3.4204,27.52,1361.05,True,3.697,False,False,6,0.1968,0.5509,5.71,0.8079,0.6899,0.6953,72.99,High,True,insider_trading
TRD0112724,TRD0418,CMP049,JIRH,2026-01-28 15:09:59,SELL,ETF,Bracket Order,66577,210.48,14013126.96,7.3576,4.6125,3,14,1.699,9999.0,6.61,False,3.5192,False,False,7,0.6799,0.2915,0.93,0.9517,0.9339,0.6483,83.48,High,True,pump_and_dump
TRD0115910,TRD0455,CMP001,LMTI,2026-06-28 10:20:32,BUY,Equity,Bracket Order,83064,356.3,29595703.2,1.1016,0.3261,5,1,0.969,9999.0,152.63,False,-0.2417,False,False,0,0.0409,0.2517,-1.99,0.1386,0.2626,0.1175,18.39,Low,False,none
TRD0085731,TRD0283,CMP025,JXOT,2025-11-08 08:08:58,SELL,Equity,Stop-Loss,503579,252.15,126977444.85,7.5733,2.7435,2,14,2.3683,42.43,9999.0,True,3.2332,False,True,0,0.7142,0.1352,-0.38,0.685,0.7986,0.7949,68.06,Medium,True,wash_trading
TRD0080026,TRD0351,CMP001,LMTI,2026-03-09 07:03:15,SELL,Options,Cover Order,627198,328.59,206090990.82,11.1466,6.4753,2,11,1.9302,17.97,195.36,True,2.5734,True,True,2,0.3801,0.6234,3.78,0.8441,0.9169,0.6355,81.26,High,True,layering
TRD0049429,TRD0222,CMP033,CHAM,2026-01-15 11:16:25,BUY,Equity,Stop-Loss,130755,1360.86,177939249.3,7.06,6.0467,4,22,1.8745,49.36,587.91,False,2.339,False,False,1,0.354,0.7021,2.38,0.7545,0.8766,0.6677,77.29,High,True,insider_trading
TRD0092528,TRD0063,CMP055,NKNY,2026-01-06 12:09:30,SELL,Options,Stop-Loss,333665,1109.76,370288070.4,8.9835,3.5184,4,10,2.665,22.61,247.47,True,2.5536,True,False,5,0.1025,0.6313,3.27,0.5587,0.8364,0.854,69.36,Medium,True,insider_trading
TRD0103569,TRD0281,CMP015,WXZK,2026-05-20 14:46:28,BUY,ETF,Stop-Loss,58768,551.96,32437585.28,1.0815,-0.5278,1,12,0.8859,615.51,474.0,False,-2.0171,False,False,5,0.0359,0.1777,4.33,0.0018,0.0775,0.0047,4.25,Low,False,none
TRD0104418,TRD0398,CMP007,PZVF,2025-10-03 10:01:23,BUY,Equity,Market,8168,33.44,273137.92,0.6439,0.1891,2,17,0.542,2209.65,9999.0,False,-0.2616,False,False,0,0.0631,0.152,-0.93,0.1473,0.0474,0.1046,11.14,Low,False,none
TRD0060945,TRD0369,CMP051,NQWS,2026-05-03 16:05:23,SELL,Equity,Bracket Order,338801,1.75,592901.75,11.4216,6.4147,4,12,2.5862,1.16,2177.65,True,3.1358,False,True,1,0.9494,0.5509,0.58,0.7894,0.8057,0.4647,72.17,High,True,front_running
TRD0035408,TRD0314,CMP001,LMTI,2025-12-21 12:31:00,BUY,Equity,Stop-Loss,72025,386.64,27847746.0,11.905,3.5157,1,5,3.394,47.95,9999.0,True,2.453,False,False,5,0.3986,0.2237,2.01,0.9638,0.8037,0.6431,79.37,High,True,insider_trading
TRD0106260,TRD0336,CMP023,OTXX,2025-12-31 13:51:59,BUY,Equity,Bracket Order,167243,3168.09,529840875.87,5.5863,4.1174,5,18,2.4168,0.41,919.77,True,2.0431,False,False,5,0.1633,0.7178,2.08,0.8813,0.9342,0.7218,85.69,Critical,True,wash_trading
TRD0114651,TRD0372,CMP032,MXGK,2026-01-27 07:24:00,SELL,Equity,Cover Order,215489,1136.12,244821362.68,6.4406,5.5204,4,9,2.5029,42.93,1967.48,True,3.8952,False,True,2,0.9468,0.5577,7.87,0.8309,0.828,0.7884,79.63,High,True,layering
TRD0039001,TRD0076,CMP003,NCBQ,2026-01-25 12:05:15,BUY,Equity,Market,27209,109.08,2967957.72,0.9033,-0.0748,1,16,1.1545,388.47,9999.0,False,0.9155,False,False,5,0.0168,0.212,0.3,0.06,0.1373,0.027,9.34,Low,False,none
TRD0068038,TRD0428,CMP012,INMT,2026-01-31 15:12:38,BUY,Equity,Bracket Order,135357,207.29,28058152.53,3.1147,3.9751,2,22,2.4936,32.2,9999.0,True,4.4204,False,False,4,0.3691,0.3781,3.5,0.6509,0.7367,0.5791,63.86,Medium,True,layering
TRD0103790,TRD0469,CMP047,VBOF,2026-02-01 18:40:04,BUY,Options,Bracket Order,439537,273.86,120371602.82,5.7052,3.4513,3,17,2.0368,165.98,4.14,False,4.5628,True,True,6,0.6292,0.0772,5.23,0.7179,0.5576,0.5773,58.46,Medium,True,wash_trading
TRD0047834,TRD0412,CMP019,ADNW,2025-12-31 09:04:09,SELL,Equity,Market,301600,26.66,8040656.0,6.0957,5.7433,2,11,1.6098,54.39,9999.0,False,3.8213,False,False,7,0.8864,0.5609,4.41,0.8742,0.7719,0.9178,81.87,High,True,insider_trading
TRD0001428,TRD0241,CMP007,PZVF,2025-10-18 13:37:44,SELL,Equity,Limit,122036,11.98,1461991.28,0.7437,1.0528,2,2,1.1115,1846.05,9999.0,False,0.7934,False,False,0,0.1341,0.0847,-1.89,0.0053,0.1822,0.0937,7.96,Low,False,none
TRD0092633,TRD0041,CMP022,TTZR,2026-05-15 09:04:34,SELL,ETF,Stop-Loss,223594,415.18,92831756.92,10.4814,6.2454,5,7,3.8078,1.05,1679.62,True,2.6953,False,False,3,0.1954,0.862,6.27,0.6171,0.4963,0.6547,61.1,Medium,True,front_running
TRD0024410,TRD0484,CMP054,SCIM,2026-03-25 09:14:24,BUY,Futures,Limit,48394,113.09,5472877.46,0.9112,-0.2912,5,11,0.8841,1488.48,3471.45,False,-1.1928,True,False,0,0.0592,0.0693,-1.27,0.0394,0.2336,0.0046,9.54,Low,False,none
TRD0018637,TRD0450,CMP003,NCBQ,2026-04-24 14:57:05,SELL,Equity,Cover Order,66632,128.31,8549551.92,0.729,0.5902,5,11,0.7585,425.08,650.7,False,0.2919,False,False,0,0.059,0.0638,-1.78,0.0333,0.1982,0.0958,9.52,Low,False,none
TRD0000250,TRD0255,CMP021,TXFE,2025-11-27 09:05:16,BUY,Equity,Stop-Loss,134994,96.3,12999922.2,5.1162,2.9627,1,18,3.2874,41.63,18.17,True,2.6656,False,False,2,0.8176,0.8046,2.84,0.517,0.6315,0.6969,60.71,Medium,True,insider_trading
TRD0077746,TRD0037,CMP029,OPWR,2025-12-04 09:57:36,SELL,ETF,Limit,11213,100.58,1127803.54,0.7221,-0.9331,4,17,1.8863,482.66,9999.0,False,-1.0062,False,False,6,0.0847,0.2208,5.97,0.1822,0.1122,0.0973,15.23,Low,False,none
TRD0088923,TRD0412,CMP013,RXNL,2026-01-06 15:38:51,BUY,Equity,Stop-Loss,485860,134.23,65216987.8,7.6119,2.5392,1,5,3.5704,35.7,1316.02,True,2.4965,False,False,4,0.3025,0.5609,3.42,0.8628,0.9429,0.8274,85.13,Critical,True,front_running
TRD0018678,TRD0262,CMP010,VTWH,2025-11-15 08:43:27,BUY,Options,Limit,103297,64.67,6680216.99,3.8693,5.8574,1,10,1.6586,13.94,9999.0,True,3.7556,True,True,7,0.4654,0.2461,6.17,0.7248,0.9337,0.5617,71.51,High,True,spoofing
TRD0089234,TRD0434,CMP042,EKVN,2025-11-03 13:19:39,SELL,Equity,Market,65000,186.9,12148500.0,1.6049,0.5549,2,9,1.6963,1367.83,56.1,False,-0.714,False,False,0,0.0775,0.2833,-4.62,0.0264,0.0495,0.0113,5.68,Low,False,none
TRD0100115,TRD0248,CMP028,EZAB,2026-04-14 12:26:42,BUY,Equity,Cover Order,454108,1935.71,879021396.68,6.8069,5.5284,4,21,2.1358,21.91,3864.34,True,4.2906,False,False,6,0.2709,0.4378,1.4,0.8715,0.6007,0.7525,72.9,High,True,layering
TRD0030412,TRD0265,CMP051,NQWS,2026-05-01 17:50:10,SELL,Equity,Bracket Order,1060983,15.99,16965118.17,11.0222,5.4579,1,5,2.1399,47.41,2131.4,True,3.4427,False,True,1,1.0154,0.3017,4.51,0.7299,0.5907,0.7762,65.23,Medium,True,layering
TRD0037743,TRD0097,CMP039,JDXM,2026-06-14 16:10:53,SELL,ETF,Stop-Loss,351102,145.66,51141517.32,8.8616,6.2227,5,12,1.6703,5.69,214.23,True,4.0975,False,True,7,0.4004,0.8788,3.25,0.8282,0.889,0.8498,85.47,Critical,True,front_running
TRD0032395,TRD0387,CMP047,VBOF,2026-02-21 15:09:18,SELL,ETF,Cover Order,4847,246.65,1195512.55,0.5788,-1.0282,5,5,0.8904,9.05,310.51,True,-0.0695,False,False,1,0.0061,0.2479,0.62,0.3582,0.0109,0.0433,19.57,Low,False,none
TRD0009756,TRD0090,CMP037,BUYO,2026-05-18 09:42:32,SELL,Equity,Stop-Loss,32021,213.05,6822074.05,4.6033,5.0649,5,10,3.1484,12.99,2492.28,True,4.1612,False,False,1,0.4579,0.6416,2.61,0.918,0.9047,0.8329,87.36,Critical,True,front_running
TRD0004275,TRD0273,CMP037,BUYO,2026-02-07 10:37:50,BUY,Equity,Market,20005,231.18,4624755.9,1.1873,-0.0215,5,22,1.4675,2412.07,93.2,False,1.279,False,False,7,0.0082,0.3135,4.45,0.0292,0.0585,0.0394,6.8,Low,False,none
TRD0021234,TRD0248,CMP017,FNLM,2026-06-02 13:40:34,SELL,Options,Market,536653,630.55,338386549.15,9.8216,3.2851,1,9,3.9944,47.29,581.08,True,2.0985,True,False,6,0.6948,0.4378,2.3,0.9128,0.6975,0.5672,74.89,High,True,wash_trading
TRD0086098,TRD0487,CMP031,NGEI,2026-01-08 10:56:38,BUY,Futures,Bracket Order,225225,467.58,105310705.5,9.474,6.5141,1,17,3.9042,45.26,9999.0,True,3.232,True,False,5,0.666,0.1843,3.47,0.9098,0.7407,0.9051,78.58,High,True,insider_trading
TRD0030506,TRD0127,CMP013,RXNL,2026-05-21 13:21:03,BUY,ETF,Limit,2467,108.48,267620.16,0.7236,0.524,3,1,1.7305,9999.0,129.99,False,0.3967,False,False,0,0.0252,0.2833,-7.08,0.0498,0.1113,0.0688,9.44,Low,False,none
TRD0061682,TRD0306,CMP004,KQZJ,2025-11-21 07:00:39,SELL,Equity,Bracket Order,67187,122.3,8216970.1,3.2315,6.9528,5,19,2.5716,425.8,7.22,False,4.2998,False,True,3,0.2625,0.078,7.26,0.731,0.7635,0.4442,63.24,Medium,True,insider_trading
TRD0082392,TRD0369,CMP020,IARJ,2026-03-01 15:55:24,SELL,ETF,Bracket Order,212903,1092.09,232509237.27,9.3807,3.0367,3,2,3.9698,53.75,51.01,False,4.8468,False,False,3,0.6702,0.5509,1.04,0.9144,0.9663,0.6482,85.37,Critical,True,insider_trading
TRD0116809,TRD0279,CMP011,CGLO,2026-02-12 15:39:51,SELL,Equity,Cover Order,4618,44.98,207717.64,1.2018,0.7825,2,23,1.7408,1480.34,1287.52,False,0.2127,False,False,0,0.0186,0.0783,-2.36,0.0173,0.0106,0.104,3.44,Low,False,none
TRD0067839,TRD0161,CMP006,XBFQ,2025-11-13 13:47:19,BUY,Equity,Market,21666,39.08,846707.28,0.9568,1.5308,4,18,1.5941,2278.84,9999.0,False,0.3497,False,False,5,0.1014,0.1335,3.88,0.0016,0.2328,0.0832,9.64,Low,False,none
TRD0071444,TRD0222,CMP052,QXXS,2026-03-04 13:55:00,BUY,ETF,Limit,82642,1771.78,146423442.76,5.8891,4.2634,4,19,2.2624,14.58,2281.71,True,3.782,False,False,5,0.2777,0.7021,6.35,0.9154,0.8279,0.8345,85.57,Critical,True,insider_trading
TRD0013996,TRD0343,CMP002,JBDO,2025-12-11 10:21:25,SELL,Equity,Bracket Order,5488,135.56,743953.28,0.7628,0.4238,3,23,1.1811,1697.17,202.72,False,-0.1773,False,False,7,0.0469,0.2526,3.05,0.1177,0.0268,0.0679,9.65,Low,False,none
TRD0041873,TRD0122,CMP053,SVJO,2026-06-26 09:44:44,BUY,ETF,Cover Order,52869,68.36,3614124.84,0.7328,-0.5505,1,7,0.8642,9999.0,394.23,False,-1.263,False,False,3,0.12,0.112,0.08,0.0118,0.011,0.1094,3.62,Low,False,none
TRD0087152,TRD0469,CMP014,DJHR,2026-02-03 08:39:28,BUY,ETF,Market,80735,121.94,9844825.9,0.9117,-0.3233,2,12,0.9766,262.05,9999.0,False,0.9203,False,True,7,0.0217,0.0772,2.89,0.1823,0.1226,0.0802,13.86,Low,False,none
